sent-id,topic,phrase,phrase_number,genre,timestamp,user,phrase_tokenized,statement_spans,num_statements,replaced_postag
7684,kopfgeld,Zum Beispiel eine Frau die ein Verbrechen gemacht hat.,AUG-7684,AUG,It's augmentation time!,dataaugmenter,0:=Zum 1:=Beispiel 2:=eine 3:=Frau 4:=die 5:=ein 6:=Verbrechen 7:=gemacht 8:=hat.,"[[0, 1, 2, 3, 4, 5, 6, 7, 8]]",1,NOUN
7685,kopfgeld,Zum Beispiel eine Person die ein Foto gemacht hat.,AUG-7685,AUG,It's augmentation time!,dataaugmenter,0:=Zum 1:=Beispiel 2:=eine 3:=Person 4:=die 5:=ein 6:=Foto 7:=gemacht 8:=hat.,"[[0, 1, 2, 3, 4, 5, 6, 7, 8]]",1,NOUN
7686,kopfgeld,Zum Beispiel eine Person die ein Verbrechen begangen hat.,AUG-7686,AUG,It's augmentation time!,dataaugmenter,0:=Zum 1:=Beispiel 2:=eine 3:=Person 4:=die 5:=ein 6:=Verbrechen 7:=begangen 8:=hat.,"[[0, 1, 2, 3, 4, 5, 6, 7, 8]]",1,VERB
7687,kopfgeld,Zum Beispiel eine Person die ein Verbrechen gemacht hätte.,AUG-7687,AUG,It's augmentation time!,dataaugmenter,0:=Zum 1:=Beispiel 2:=eine 3:=Person 4:=die 5:=ein 6:=Verbrechen 7:=gemacht 8:=hätte.,"[[0, 1, 2, 3, 4, 5, 6, 7, 8]]",1,AUX
7688,kopfgeld,Oder eine Frau die aus dem Gefängnis aus-gebrochen ist.,AUG-7688,AUG,It's augmentation time!,dataaugmenter,0:=Oder 1:=eine 2:=Frau 3:=die 4:=aus 5:=dem 6:=Gefängnis 7:=aus-gebrochen 8:=ist.,"[[2, 7], [4, 6]]",2,NOUN
7689,kopfgeld,Oder eine Person die aus dem Fenster aus-gebrochen ist.,AUG-7689,AUG,It's augmentation time!,dataaugmenter,0:=Oder 1:=eine 2:=Person 3:=die 4:=aus 5:=dem 6:=Fenster 7:=aus-gebrochen 8:=ist.,"[[2, 7], [4, 6]]",2,NOUN
7690,kopfgeld,Oder eine Person die aus dem Gefängnis geflohen ist.,AUG-7690,AUG,It's augmentation time!,dataaugmenter,0:=Oder 1:=eine 2:=Person 3:=die 4:=aus 5:=dem 6:=Gefängnis 7:=geflohen 8:=ist.,"[[2, 7], [4, 6]]",2,VERB
7691,kopfgeld,Oder eine Person die aus dem Gefängnis aus-gebrochen wurde.,AUG-7691,AUG,It's augmentation time!,dataaugmenter,0:=Oder 1:=eine 2:=Person 3:=die 4:=aus 5:=dem 6:=Gefängnis 7:=aus-gebrochen 8:=wurde.,"[[2, 7], [4, 6]]",2,AUX
7692,kopfsalat,Kopf-salat ist eine Sache.,AUG-7692,AUG,It's augmentation time!,dataaugmenter,0:=Kopf-salat 1:=ist 2:=eine 3:=Sache.,"[[0, 1, 2, 3]]",1,NOUN
7693,kopfsalat,Wahrscheinlich stammt der Name vom Wilden Lattich ab.,AUG-7693,AUG,It's augmentation time!,dataaugmenter,0:=Wahrscheinlich 1:=stammt 2:=der 3:=Name 4:=vom 5:=Wilden 6:=Lattich 7:=ab.,"[[0, 1, 2, 3, 4, 5, 6, 7]]",1,NOUN
7694,kopfsalat,Wahrscheinlich stammt der Kopf-salat vom Wilden Westen ab.,AUG-7694,AUG,It's augmentation time!,dataaugmenter,0:=Wahrscheinlich 1:=stammt 2:=der 3:=Kopf-salat 4:=vom 5:=Wilden 6:=Westen 7:=ab.,"[[0, 1, 2, 3, 4, 5, 6, 7]]",1,NOUN
7695,kopfsalat,Wahrscheinlich hängt der Kopf-salat vom Wilden Lattich ab.,AUG-7695,AUG,It's augmentation time!,dataaugmenter,0:=Wahrscheinlich 1:=hängt 2:=der 3:=Kopf-salat 4:=vom 5:=Wilden 6:=Lattich 7:=ab.,"[[0, 1, 2, 3, 4, 5, 6, 7]]",1,VERB
7696,kopfsalat,Möglicherweise stammt der Kopf-salat vom Wilden Lattich ab.,AUG-7696,AUG,It's augmentation time!,dataaugmenter,0:=Möglicherweise 1:=stammt 2:=der 3:=Kopf-salat 4:=vom 5:=Wilden 6:=Lattich 7:=ab.,"[[0, 1, 2, 3, 4, 5, 6, 7]]",1,ADV
7697,kopfsalat,Wahrscheinlich stammt der Kopf-salat vom sächsischen Lattich ab.,AUG-7697,AUG,It's augmentation time!,dataaugmenter,0:=Wahrscheinlich 1:=stammt 2:=der 3:=Kopf-salat 4:=vom 5:=sächsischen 6:=Lattich 7:=ab.,"[[0, 1, 2, 3, 4, 5, 6, 7]]",1,ADJ
7698,kopfsalat,Wilder Baum ist eine Steppen-pflanze.,AUG-7698,AUG,It's augmentation time!,dataaugmenter,0:=Wilder 1:=Baum 2:=ist 3:=eine 4:=Steppen-pflanze.,"[[0, 1, 2, 3, 4]]",1,NOUN
7699,kopfsalat,Wilder Lattich ist eine Pflanzenart.,AUG-7699,AUG,It's augmentation time!,dataaugmenter,0:=Wilder 1:=Lattich 2:=ist 3:=eine 4:=Pflanzenart.,"[[0, 1, 2, 3, 4]]",1,NOUN
7700,kopfsalat,Wilder Star wächst in Süd-europa und Vorder-asien.,AUG-7700,AUG,It's augmentation time!,dataaugmenter,0:=Wilder 1:=Star 2:=wächst 3:=in 4:=Süd-europa 5:=und 6:=Vorder-asien.,"[[4], [6]]",2,NOUN
7701,kopfsalat,Wilder Lattich wächst in Nordafrika und Vorder-asien.,AUG-7701,AUG,It's augmentation time!,dataaugmenter,0:=Wilder 1:=Lattich 2:=wächst 3:=in 4:=Nordafrika 5:=und 6:=Vorder-asien.,"[[4], [6]]",2,PROPN
7702,kopfsalat,Wilder Lattich wächst in Süd-europa und Nordafrika.,AUG-7702,AUG,It's augmentation time!,dataaugmenter,0:=Wilder 1:=Lattich 2:=wächst 3:=in 4:=Süd-europa 5:=und 6:=Nordafrika.,"[[4], [6]]",2,PROPN
7703,kopfsalat,Wilder Lattich lebt in Süd-europa und Vorder-asien.,AUG-7703,AUG,It's augmentation time!,dataaugmenter,0:=Wilder 1:=Lattich 2:=lebt 3:=in 4:=Süd-europa 5:=und 6:=Vorder-asien.,"[[4], [6]]",2,VERB
7704,kopfsalat,Kopf-salat kann man im Garten anpflanzen.,AUG-7704,AUG,It's augmentation time!,dataaugmenter,0:=Kopf-salat 1:=kann 2:=man 3:=im 4:=Garten 5:=anpflanzen.,"[[3, 4], [5]]",2,NOUN
7705,kopfsalat,Kopf-salat sollte man im Freien anpflanzen.,AUG-7705,AUG,It's augmentation time!,dataaugmenter,0:=Kopf-salat 1:=sollte 2:=man 3:=im 4:=Freien 5:=anpflanzen.,"[[3, 4], [5]]",2,AUX
7706,kopfsalat,Kopf-salat kann man im Freien genießen.,AUG-7706,AUG,It's augmentation time!,dataaugmenter,0:=Kopf-salat 1:=kann 2:=man 3:=im 4:=Freien 5:=genießen.,"[[3, 4], [5]]",2,VERB
7707,kopfsalat,Aber auch im Fußball.,AUG-7707,AUG,It's augmentation time!,dataaugmenter,0:=Aber 1:=auch 2:=im 3:=Fußball.,[],0,NOUN
7708,kopfsalat,Kopf-salat kann 1 Jahre bis 2 Jahre alt werden.,AUG-7708,AUG,It's augmentation time!,dataaugmenter,0:=Kopf-salat 1:=kann 2:=1 3:=Jahre 4:=bis 5:=2 6:=Jahre 7:=alt 8:=werden.,"[[2, 3], [4, 5, 6]]",2,NOUN
7709,kopfsalat,Kopf-salat kann 1 Jahr bis 2 Monate alt werden.,AUG-7709,AUG,It's augmentation time!,dataaugmenter,0:=Kopf-salat 1:=kann 2:=1 3:=Jahr 4:=bis 5:=2 6:=Monate 7:=alt 8:=werden.,"[[2, 3], [4, 5, 6]]",2,NOUN
7710,kopfsalat,Kopf-salat können 1 Jahr bis 2 Jahre alt werden.,AUG-7710,AUG,It's augmentation time!,dataaugmenter,0:=Kopf-salat 1:=können 2:=1 3:=Jahr 4:=bis 5:=2 6:=Jahre 7:=alt 8:=werden.,"[[2, 3], [4, 5, 6]]",2,AUX
7711,kopfsalat,Kopf-salat kann 1 Jahr bis 2 Jahre alt sein.,AUG-7711,AUG,It's augmentation time!,dataaugmenter,0:=Kopf-salat 1:=kann 2:=1 3:=Jahr 4:=bis 5:=2 6:=Jahre 7:=alt 8:=sein.,"[[2, 3], [4, 5, 6]]",2,AUX
7712,kopfsalat,Kopf-salat kann 1 Jahr bis 2 Jahre lang werden.,AUG-7712,AUG,It's augmentation time!,dataaugmenter,0:=Kopf-salat 1:=kann 2:=1 3:=Jahr 4:=bis 5:=2 6:=Jahre 7:=lang 8:=werden.,"[[2, 3], [4, 5, 6]]",2,ADV
7713,kopfsalat,Kopf-salat sind empfindlich.,AUG-7713,AUG,It's augmentation time!,dataaugmenter,0:=Kopf-salat 1:=sind 2:=empfindlich.,"[[0, 1, 2]]",1,AUX
7714,kopfsalat,Kopf-salat ist möglich.,AUG-7714,AUG,It's augmentation time!,dataaugmenter,0:=Kopf-salat 1:=ist 2:=möglich.,"[[0, 1, 2]]",1,ADV
7715,kopfsalat,Darum sollte man diesen nicht drücken.,AUG-7715,AUG,It's augmentation time!,dataaugmenter,0:=Darum 1:=sollte 2:=man 3:=diesen 4:=nicht 5:=drücken.,"[[0, 1, 2, 3, 4, 5]]",1,AUX
7716,kopfsalat,Darum darf man diesen nicht fragen.,AUG-7716,AUG,It's augmentation time!,dataaugmenter,0:=Darum 1:=darf 2:=man 3:=diesen 4:=nicht 5:=fragen.,"[[0, 1, 2, 3, 4, 5]]",1,VERB
7717,kopfsalat,Nur darf man diesen nicht drücken.,AUG-7717,AUG,It's augmentation time!,dataaugmenter,0:=Nur 1:=darf 2:=man 3:=diesen 4:=nicht 5:=drücken.,"[[0, 1, 2, 3, 4, 5]]",1,ADV
7718,kopfsalat,Kopf-salat kann man nur wenige Stunden lagern.,AUG-7718,AUG,It's augmentation time!,dataaugmenter,0:=Kopf-salat 1:=kann 2:=man 3:=nur 4:=wenige 5:=Stunden 6:=lagern.,"[[0, 1, 2, 3, 4, 5, 6]]",1,NOUN
7719,kopfsalat,Kopf-salat darf man nur wenige Tage lagern.,AUG-7719,AUG,It's augmentation time!,dataaugmenter,0:=Kopf-salat 1:=darf 2:=man 3:=nur 4:=wenige 5:=Tage 6:=lagern.,"[[0, 1, 2, 3, 4, 5, 6]]",1,AUX
7720,kopfsalat,Kopf-salat kann man nur wenige Tage tragen.,AUG-7720,AUG,It's augmentation time!,dataaugmenter,0:=Kopf-salat 1:=kann 2:=man 3:=nur 4:=wenige 5:=Tage 6:=tragen.,"[[0, 1, 2, 3, 4, 5, 6]]",1,VERB
7721,kopfsalat,Kopf-salat kann man noch wenige Tage lagern.,AUG-7721,AUG,It's augmentation time!,dataaugmenter,0:=Kopf-salat 1:=kann 2:=man 3:=noch 4:=wenige 5:=Tage 6:=lagern.,"[[0, 1, 2, 3, 4, 5, 6]]",1,ADV
7722,kopfsalat,"Zum Frühstück: \newline Wenn die Temperatur 0 Grad Celsius beträgt, \newline dann kann man Kopf-salat 8 bis 12 Tage lagern.",AUG-7722,AUG,It's augmentation time!,dataaugmenter,"0:=Zum 1:=Frühstück: 2:=\newline 3:=Wenn 4:=die 5:=Temperatur 6:=0 7:=Grad 8:=Celsius 9:=beträgt, 10:=\newline 11:=dann 12:=kann 13:=man 14:=Kopf-salat 15:=8 16:=bis 17:=12 18:=Tage 19:=lagern.","[[3, 5, 6, 7, 8, 9], [11, 12, 13, 14, 15, 18, 19], [11, 12, 13, 14, 16, 17, 18, 19]]",3,NOUN
7723,kopfsalat,"Zum Beispiel: \newline Wenn die Hitze 0 Grad Celsius beträgt, \newline dann kann man Kopf-salat 8 bis 12 Tage lagern.",AUG-7723,AUG,It's augmentation time!,dataaugmenter,"0:=Zum 1:=Beispiel: 2:=\newline 3:=Wenn 4:=die 5:=Hitze 6:=0 7:=Grad 8:=Celsius 9:=beträgt, 10:=\newline 11:=dann 12:=kann 13:=man 14:=Kopf-salat 15:=8 16:=bis 17:=12 18:=Tage 19:=lagern.","[[3, 5, 6, 7, 8, 9], [11, 12, 13, 14, 15, 18, 19], [11, 12, 13, 14, 16, 17, 18, 19]]",3,NOUN
7724,kopfsalat,"Zum Beispiel: \newline Wenn die Temperatur 0 Grad Celsius beträgt, \newline dann kann man Kopf-salat 8 bis 12 Monate lagern.",AUG-7724,AUG,It's augmentation time!,dataaugmenter,"0:=Zum 1:=Beispiel: 2:=\newline 3:=Wenn 4:=die 5:=Temperatur 6:=0 7:=Grad 8:=Celsius 9:=beträgt, 10:=\newline 11:=dann 12:=kann 13:=man 14:=Kopf-salat 15:=8 16:=bis 17:=12 18:=Monate 19:=lagern.","[[3, 5, 6, 7, 8, 9], [11, 12, 13, 14, 15, 18, 19], [11, 12, 13, 14, 16, 17, 18, 19]]",3,NOUN
7725,kopfsalat,"Zum Beispiel: \newline Wenn die Temperatur 0 Grad Celsius ist, \newline dann kann man Kopf-salat 8 bis 12 Tage lagern.",AUG-7725,AUG,It's augmentation time!,dataaugmenter,"0:=Zum 1:=Beispiel: 2:=\newline 3:=Wenn 4:=die 5:=Temperatur 6:=0 7:=Grad 8:=Celsius 9:=ist, 10:=\newline 11:=dann 12:=kann 13:=man 14:=Kopf-salat 15:=8 16:=bis 17:=12 18:=Tage 19:=lagern.","[[3, 5, 6, 7, 8, 9], [11, 12, 13, 14, 15, 18, 19], [11, 12, 13, 14, 16, 17, 18, 19]]",3,VERB
7726,kopfsalat,"Zum Beispiel: \newline Wenn die Temperatur 0 Grad Celsius beträgt, \newline dann sollte man Kopf-salat 8 bis 12 Tage lagern.",AUG-7726,AUG,It's augmentation time!,dataaugmenter,"0:=Zum 1:=Beispiel: 2:=\newline 3:=Wenn 4:=die 5:=Temperatur 6:=0 7:=Grad 8:=Celsius 9:=beträgt, 10:=\newline 11:=dann 12:=sollte 13:=man 14:=Kopf-salat 15:=8 16:=bis 17:=12 18:=Tage 19:=lagern.","[[3, 5, 6, 7, 8, 9], [11, 12, 13, 14, 15, 18, 19], [11, 12, 13, 14, 16, 17, 18, 19]]",3,AUX
7727,kopfsalat,"Zum Beispiel: \newline Wenn die Temperatur 0 Grad Celsius beträgt, \newline dann kann man Kopf-salat 8 bis 12 Tage essen.",AUG-7727,AUG,It's augmentation time!,dataaugmenter,"0:=Zum 1:=Beispiel: 2:=\newline 3:=Wenn 4:=die 5:=Temperatur 6:=0 7:=Grad 8:=Celsius 9:=beträgt, 10:=\newline 11:=dann 12:=kann 13:=man 14:=Kopf-salat 15:=8 16:=bis 17:=12 18:=Tage 19:=essen.","[[3, 5, 6, 7, 8, 9], [11, 12, 13, 14, 15, 18, 19], [11, 12, 13, 14, 16, 17, 18, 19]]",3,VERB
7728,kopfsalat,"Zum Beispiel: \newline Wenn die Temperatur 0 Grad Celsius beträgt, \newline Dann kann man Kopf-salat 8 bis 12 Tage lagern.",AUG-7728,AUG,It's augmentation time!,dataaugmenter,"0:=Zum 1:=Beispiel: 2:=\newline 3:=Wenn 4:=die 5:=Temperatur 6:=0 7:=Grad 8:=Celsius 9:=beträgt, 10:=\newline 11:=Dann 12:=kann 13:=man 14:=Kopf-salat 15:=8 16:=bis 17:=12 18:=Tage 19:=lagern.","[[3, 5, 6, 7, 8, 9], [11, 12, 13, 14, 15, 18, 19], [11, 12, 13, 14, 16, 17, 18, 19]]",3,ADV
7729,kopfsalat,Aus Kopf-salat kann man einen Witz machen.,AUG-7729,AUG,It's augmentation time!,dataaugmenter,0:=Aus 1:=Kopf-salat 2:=kann 3:=man 4:=einen 5:=Witz 6:=machen.,"[[0, 1, 2, 3, 4, 5, 6]]",1,NOUN
7730,kopfsalat,Aus Kopf-salat könnte man einen Blatt-salat machen.,AUG-7730,AUG,It's augmentation time!,dataaugmenter,0:=Aus 1:=Kopf-salat 2:=könnte 3:=man 4:=einen 5:=Blatt-salat 6:=machen.,"[[0, 1, 2, 3, 4, 5, 6]]",1,AUX
7731,kopfsalat,Aus Kopf-salat kann man einen Blatt-salat herstellen.,AUG-7731,AUG,It's augmentation time!,dataaugmenter,0:=Aus 1:=Kopf-salat 2:=kann 3:=man 4:=einen 5:=Blatt-salat 6:=herstellen.,"[[0, 1, 2, 3, 4, 5, 6]]",1,VERB
7732,kopfsalat,Im Spiel sind viele Mineralien und Vitamine.,AUG-7732,AUG,It's augmentation time!,dataaugmenter,0:=Im 1:=Spiel 2:=sind 3:=viele 4:=Mineralien 5:=und 6:=Vitamine.,"[[4], [6]]",2,NOUN
7733,kopfsalat,Im Kopf-salat sind viele Lebensmittel und Vitamine.,AUG-7733,AUG,It's augmentation time!,dataaugmenter,0:=Im 1:=Kopf-salat 2:=sind 3:=viele 4:=Lebensmittel 5:=und 6:=Vitamine.,"[[4], [6]]",2,NOUN
7734,kopfsalat,Im Kopf-salat sind viele Mineralien und Stoffe.,AUG-7734,AUG,It's augmentation time!,dataaugmenter,0:=Im 1:=Kopf-salat 2:=sind 3:=viele 4:=Mineralien 5:=und 6:=Stoffe.,"[[4], [6]]",2,NOUN
7735,kopfsalat,Im Kopf-salat sich viele Mineralien und Vitamine.,AUG-7735,AUG,It's augmentation time!,dataaugmenter,0:=Im 1:=Kopf-salat 2:=sich 3:=viele 4:=Mineralien 5:=und 6:=Vitamine.,"[[4], [6]]",2,AUX
7736,kopfsalat,Kopf-salat besteht aus 95 Liter Wasser.,AUG-7736,AUG,It's augmentation time!,dataaugmenter,0:=Kopf-salat 1:=besteht 2:=aus 3:=95 4:=Liter 5:=Wasser.,"[[0, 1, 2, 3, 4, 5]]",1,NOUN
7737,kopfsalat,Kopf-salat besteht aus 95 Prozent Frauen.,AUG-7737,AUG,It's augmentation time!,dataaugmenter,0:=Kopf-salat 1:=besteht 2:=aus 3:=95 4:=Prozent 5:=Frauen.,"[[0, 1, 2, 3, 4, 5]]",1,NOUN
7738,kopfsalat,Kopf-salat sich aus 95 Prozent Wasser.,AUG-7738,AUG,It's augmentation time!,dataaugmenter,0:=Kopf-salat 1:=sich 2:=aus 3:=95 4:=Prozent 5:=Wasser.,"[[0, 1, 2, 3, 4, 5]]",1,VERB
7739,kopfsalat,Kopf-salat ist ein Witz.,AUG-7739,AUG,It's augmentation time!,dataaugmenter,0:=Kopf-salat 1:=ist 2:=ein 3:=Witz.,"[[0, 1, 2, 3]]",1,NOUN
7740,kopfsalat,Die Milch vom Kopf-salat kann man essen.,AUG-7740,AUG,It's augmentation time!,dataaugmenter,0:=Die 1:=Milch 2:=vom 3:=Kopf-salat 4:=kann 5:=man 6:=essen.,"[[0, 1, 2, 3, 4, 5, 6]]",1,NOUN
7741,kopfsalat,Die Blätter vom Grill kann man essen.,AUG-7741,AUG,It's augmentation time!,dataaugmenter,0:=Die 1:=Blätter 2:=vom 3:=Grill 4:=kann 5:=man 6:=essen.,"[[0, 1, 2, 3, 4, 5, 6]]",1,NOUN
7742,kopfsalat,Die Blätter vom Kopf-salat sollte man essen.,AUG-7742,AUG,It's augmentation time!,dataaugmenter,0:=Die 1:=Blätter 2:=vom 3:=Kopf-salat 4:=sollte 5:=man 6:=essen.,"[[0, 1, 2, 3, 4, 5, 6]]",1,AUX
7743,kopfsalat,Die Blätter vom Kopf-salat kann man sehen.,AUG-7743,AUG,It's augmentation time!,dataaugmenter,0:=Die 1:=Blätter 2:=vom 3:=Kopf-salat 4:=kann 5:=man 6:=sehen.,"[[0, 1, 2, 3, 4, 5, 6]]",1,VERB
7744,koprolalie,Koprolalie mag zwanghaft sein.,AUG-7744,AUG,It's augmentation time!,dataaugmenter,0:=Koprolalie 1:=mag 2:=zwanghaft 3:=sein.,"[[0, 1, 2, 3]]",1,AUX
7745,koprolalie,Koprolalie kann zwanghaft wirken.,AUG-7745,AUG,It's augmentation time!,dataaugmenter,0:=Koprolalie 1:=kann 2:=zwanghaft 3:=wirken.,"[[0, 1, 2, 3]]",1,AUX
7746,koprolalie,Koprolalie kann gut sein.,AUG-7746,AUG,It's augmentation time!,dataaugmenter,0:=Koprolalie 1:=kann 2:=gut 3:=sein.,"[[0, 1, 2, 3]]",1,ADV
7747,koprolalie,Der Mann mit Koprolalie kann die Wörter nicht steuern.,AUG-7747,AUG,It's augmentation time!,dataaugmenter,0:=Der 1:=Mann 2:=mit 3:=Koprolalie 4:=kann 5:=die 6:=Wörter 7:=nicht 8:=steuern.,"[[0, 1, 2, 3, 4, 5, 6, 7, 8]]",1,NOUN
7748,koprolalie,Der Mensch mit Augen kann die Wörter nicht steuern.,AUG-7748,AUG,It's augmentation time!,dataaugmenter,0:=Der 1:=Mensch 2:=mit 3:=Augen 4:=kann 5:=die 6:=Wörter 7:=nicht 8:=steuern.,"[[0, 1, 2, 3, 4, 5, 6, 7, 8]]",1,NOUN
7749,koprolalie,Der Mensch mit Koprolalie kann die Geschwindigkeit nicht steuern.,AUG-7749,AUG,It's augmentation time!,dataaugmenter,0:=Der 1:=Mensch 2:=mit 3:=Koprolalie 4:=kann 5:=die 6:=Geschwindigkeit 7:=nicht 8:=steuern.,"[[0, 1, 2, 3, 4, 5, 6, 7, 8]]",1,NOUN
7750,koprolalie,Der Mensch mit Koprolalie könne die Wörter nicht steuern.,AUG-7750,AUG,It's augmentation time!,dataaugmenter,0:=Der 1:=Mensch 2:=mit 3:=Koprolalie 4:=könne 5:=die 6:=Wörter 7:=nicht 8:=steuern.,"[[0, 1, 2, 3, 4, 5, 6, 7, 8]]",1,AUX
7751,koprolalie,Der Mensch mit Koprolalie kann die Wörter nicht verstehen.,AUG-7751,AUG,It's augmentation time!,dataaugmenter,0:=Der 1:=Mensch 2:=mit 3:=Koprolalie 4:=kann 5:=die 6:=Wörter 7:=nicht 8:=verstehen.,"[[0, 1, 2, 3, 4, 5, 6, 7, 8]]",1,VERB
7752,koprolalie,"Die Fragen zum Thema Kot werden ausgesprochen,  \newline ohne das die Person es möchte.",AUG-7752,AUG,It's augmentation time!,dataaugmenter,"0:=Die 1:=Fragen 2:=zum 3:=Thema 4:=Kot 5:=werden 6:=ausgesprochen, 7:= 8:=\newline 9:=ohne 10:=das 11:=die 12:=Person 13:=es 14:=möchte.","[[1, 2, 3, 4], [1, 5, 6], [9, 10, 12, 13, 14]]",3,NOUN
7753,koprolalie,"Die Wörter zum Beispiel Kot werden ausgesprochen,  \newline ohne das die Person es möchte.",AUG-7753,AUG,It's augmentation time!,dataaugmenter,"0:=Die 1:=Wörter 2:=zum 3:=Beispiel 4:=Kot 5:=werden 6:=ausgesprochen, 7:= 8:=\newline 9:=ohne 10:=das 11:=die 12:=Person 13:=es 14:=möchte.","[[1, 2, 3, 4], [1, 5, 6], [9, 10, 12, 13, 14]]",3,NOUN
7754,koprolalie,"Die Wörter zum Thema Liebe werden ausgesprochen,  \newline ohne das die Person es möchte.",AUG-7754,AUG,It's augmentation time!,dataaugmenter,"0:=Die 1:=Wörter 2:=zum 3:=Thema 4:=Liebe 5:=werden 6:=ausgesprochen, 7:= 8:=\newline 9:=ohne 10:=das 11:=die 12:=Person 13:=es 14:=möchte.","[[1, 2, 3, 4], [1, 5, 6], [9, 10, 12, 13, 14]]",3,NOUN
7755,koprolalie,"Die Wörter zum Thema Kot werden ausgesprochen,  \newline ohne das die Politik es möchte.",AUG-7755,AUG,It's augmentation time!,dataaugmenter,"0:=Die 1:=Wörter 2:=zum 3:=Thema 4:=Kot 5:=werden 6:=ausgesprochen, 7:= 8:=\newline 9:=ohne 10:=das 11:=die 12:=Politik 13:=es 14:=möchte.","[[1, 2, 3, 4], [1, 5, 6], [9, 10, 12, 13, 14]]",3,NOUN
7756,koprolalie,"Die Wörter zum Thema Kot sind ausgesprochen,  \newline ohne das die Person es möchte.",AUG-7756,AUG,It's augmentation time!,dataaugmenter,"0:=Die 1:=Wörter 2:=zum 3:=Thema 4:=Kot 5:=sind 6:=ausgesprochen, 7:= 8:=\newline 9:=ohne 10:=das 11:=die 12:=Person 13:=es 14:=möchte.","[[1, 2, 3, 4], [1, 5, 6], [9, 10, 12, 13, 14]]",3,AUX
7757,koprolalie,"Die Wörter zum Thema Kot werden ausgesprochen,  \newline ohne das die Person es tut.",AUG-7757,AUG,It's augmentation time!,dataaugmenter,"0:=Die 1:=Wörter 2:=zum 3:=Thema 4:=Kot 5:=werden 6:=ausgesprochen, 7:= 8:=\newline 9:=ohne 10:=das 11:=die 12:=Person 13:=es 14:=tut.","[[1, 2, 3, 4], [1, 5, 6], [9, 10, 12, 13, 14]]",3,VERB
7758,koprolalie,Koprolalie ist ein Griechisches Lied.,AUG-7758,AUG,It's augmentation time!,dataaugmenter,0:=Koprolalie 1:=ist 2:=ein 3:=Griechisches 4:=Lied.,"[[3], [4]]",2,NOUN
7759,koprolalie,Koprolalie war ein Griechisches Wort.,AUG-7759,AUG,It's augmentation time!,dataaugmenter,0:=Koprolalie 1:=war 2:=ein 3:=Griechisches 4:=Wort.,"[[3], [4]]",2,AUX
7760,koprolalie,Koprolalie ist ein deutsches Wort.,AUG-7760,AUG,It's augmentation time!,dataaugmenter,0:=Koprolalie 1:=ist 2:=ein 3:=deutsches 4:=Wort.,"[[3], [4]]",2,ADJ
7761,koprolalie,Koprolalie ist sehr oft mit dem Menschen verbunden.,AUG-7761,AUG,It's augmentation time!,dataaugmenter,0:=Koprolalie 1:=ist 2:=sehr 3:=oft 4:=mit 5:=dem 6:=Menschen 7:=verbunden.,"[[0, 1, 2, 3, 4, 5, 6, 7]]",1,NOUN
7762,koprolalie,Koprolalie wird sehr oft mit dem Tourette-Syndrom verbunden.,AUG-7762,AUG,It's augmentation time!,dataaugmenter,0:=Koprolalie 1:=wird 2:=sehr 3:=oft 4:=mit 5:=dem 6:=Tourette-Syndrom 7:=verbunden.,"[[0, 1, 2, 3, 4, 5, 6, 7]]",1,AUX
7763,koprolalie,Koprolalie ist sehr oft mit dem Tourette-Syndrom verknüpft.,AUG-7763,AUG,It's augmentation time!,dataaugmenter,0:=Koprolalie 1:=ist 2:=sehr 3:=oft 4:=mit 5:=dem 6:=Tourette-Syndrom 7:=verknüpft.,"[[0, 1, 2, 3, 4, 5, 6, 7]]",1,VERB
7764,koprolalie,Koprolalie ist besonders oft mit dem Tourette-Syndrom verbunden.,AUG-7764,AUG,It's augmentation time!,dataaugmenter,0:=Koprolalie 1:=ist 2:=besonders 3:=oft 4:=mit 5:=dem 6:=Tourette-Syndrom 7:=verbunden.,"[[0, 1, 2, 3, 4, 5, 6, 7]]",1,ADV
7765,koprolalie,Koprolalie ist sehr eng mit dem Tourette-Syndrom verbunden.,AUG-7765,AUG,It's augmentation time!,dataaugmenter,0:=Koprolalie 1:=ist 2:=sehr 3:=eng 4:=mit 5:=dem 6:=Tourette-Syndrom 7:=verbunden.,"[[0, 1, 2, 3, 4, 5, 6, 7]]",1,ADV
7766,koprolalie,Gegen Krebs kann helfen: • Medikamente,AUG-7766,AUG,It's augmentation time!,dataaugmenter,0:=Gegen 1:=Krebs 2:=kann 3:=helfen: 4:=• 5:=Medikamente,"[[0, 1, 2, 3, 4, 5]]",1,NOUN
7767,koprolalie,Gegen Stress kann helfen: • Autogenes Training,AUG-7767,AUG,It's augmentation time!,dataaugmenter,0:=Gegen 1:=Stress 2:=kann 3:=helfen: 4:=• 5:=Autogenes 6:=Training,"[[0, 1, 2, 3, 4, 5, 6]]",1,NOUN
7768,koprolalie,Gegen Koprolalie kann helfen: • Autogenes Lexikon,AUG-7768,AUG,It's augmentation time!,dataaugmenter,0:=Gegen 1:=Koprolalie 2:=kann 3:=helfen: 4:=• 5:=Autogenes 6:=Lexikon,"[[0, 1, 2, 3, 4, 5, 6]]",1,NOUN
