sent-id,topic,phrase,phrase_number,genre,timestamp,user,phrase_tokenized,statement_spans,num_statements
2126,korruption,Korruption war ein neues Phänomen.,AUG-2126,AUG,It's augmentation time!,dataaugmenter,0:=Korruption 1:=war 2:=ein 3:=neues 4:=Phänomen.,"[[3], [4]]",2
2127,korruption,"Es heisst übersetzt ""Bestechlichkeit"".",AUG-2127,AUG,It's augmentation time!,dataaugmenter,"0:=Es 1:=heisst 2:=übersetzt 3:=""Bestechlichkeit"".","[[0, 1, 2, 3]]",1
2128,korruption,"Korruption bedeutet: \newline Eine Frau sucht einen Beruf, dem viele Menschen Vertrauen.",AUG-2128,AUG,It's augmentation time!,dataaugmenter,"0:=Korruption 1:=bedeutet: 2:=\newline 3:=Eine 4:=Frau 5:=sucht 6:=einen 7:=Beruf, 8:=dem 9:=viele 10:=Menschen 11:=Vertrauen.","[[0, 1], [4, 5, 7], [8, 9, 10, 11]]",3
2129,korruption,Oder eine Frau muss in ihrem Amt selbst Entscheidungen treffen.,AUG-2129,AUG,It's augmentation time!,dataaugmenter,0:=Oder 1:=eine 2:=Frau 3:=muss 4:=in 5:=ihrem 6:=Amt 7:=selbst 8:=Entscheidungen 9:=treffen.,"[[2, 3, 7, 8, 9], [4, 5, 6]]",2
2130,korruption,Die Frau liebt den Beruf.,AUG-2130,AUG,It's augmentation time!,dataaugmenter,0:=Die 1:=Frau 2:=liebt 3:=den 4:=Beruf.,"[[0, 1, 2, 3, 4]]",1
2131,korruption,Oder das Leben um Vorteile zu ergänzen.,AUG-2131,AUG,It's augmentation time!,dataaugmenter,0:=Oder 1:=das 2:=Leben 3:=um 4:=Vorteile 5:=zu 6:=ergänzen.,"[[0, 1, 2, 3, 4, 5, 6]]",1
2132,korruption,Dabei schadet er anderen.,AUG-2132,AUG,It's augmentation time!,dataaugmenter,0:=Dabei 1:=schadet 2:=er 3:=anderen.,"[[0, 1, 2, 3]]",1
2133,korsett,Ein Trick kann den Körper alt aussehen lassen.,AUG-2133,AUG,It's augmentation time!,dataaugmenter,0:=Ein 1:=Trick 2:=kann 3:=den 4:=Körper 5:=alt 6:=aussehen 7:=lassen.,"[[0, 1, 2, 3, 4, 5, 6, 7]]",1
2134,korsett,"Ein bisschen denkt man an,  \newline weil es so aussieht.",AUG-2134,AUG,It's augmentation time!,dataaugmenter,"0:=Ein 1:=bisschen 2:=denkt 3:=man 4:=an, 5:= 6:=\newline 7:=weil 8:=es 9:=so 10:=aussieht.","[[1, 2, 3, 4], [7, 8, 9, 10]]",2
2135,korsett,Oder weil es für die Kinder schlecht läuft.,AUG-2135,AUG,It's augmentation time!,dataaugmenter,0:=Oder 1:=weil 2:=es 3:=für 4:=die 5:=Kinder 6:=schlecht 7:=läuft.,"[[0, 1, 2, 3, 4, 5, 6, 7]]",1
2136,korsett,Zum Glück: \newline wenn man einen krummen Rücken trägt.,AUG-2136,AUG,It's augmentation time!,dataaugmenter,0:=Zum 1:=Glück: 2:=\newline 3:=wenn 4:=man 5:=einen 6:=krummen 7:=Rücken 8:=trägt.,"[[0, 1, 2, 3, 4, 5, 6, 7, 8]]",1
2137,korsett,Ein Hut war ein Kleidungsstück.,AUG-2137,AUG,It's augmentation time!,dataaugmenter,0:=Ein 1:=Hut 2:=war 3:=ein 4:=Kleidungsstück.,"[[0, 1, 2, 3, 4]]",1
2138,korsett,"Ein Bein steht dabei eng, \newline und gibt dem Körper eine andere Form.",AUG-2138,AUG,It's augmentation time!,dataaugmenter,"0:=Ein 1:=Bein 2:=steht 3:=dabei 4:=eng, 5:=\newline 6:=und 7:=gibt 8:=dem 9:=Körper 10:=eine 11:=andere 12:=Form.","[[2, 3, 4], [7, 9, 11, 12]]",2
2139,koryphae,Das Verb Koryphäe bezeichnet ein Substantiv.,AUG-2139,AUG,It's augmentation time!,dataaugmenter,0:=Das 1:=Verb 2:=Koryphäe 3:=bezeichnet 4:=ein 5:=Substantiv.,"[[0, 1, 2, 3, 4, 5]]",1
2140,koryphae,Robert Gates kannte sich sehr gut mit Computer aus.,AUG-2140,AUG,It's augmentation time!,dataaugmenter,0:=Robert 1:=Gates 2:=kannte 3:=sich 4:=sehr 5:=gut 6:=mit 7:=Computer 8:=aus.,"[[0, 1, 2, 3, 4, 5, 6, 7, 8]]",1
2141,koryphae,Außerdem war er eine Autorität im Bereich Computer.,AUG-2141,AUG,It's augmentation time!,dataaugmenter,0:=Außerdem 1:=war 2:=er 3:=eine 4:=Autorität 5:=im 6:=Bereich 7:=Computer.,"[[0, 2, 3, 4], [5, 6, 7]]",2
2142,koryphae,"Eine Person braucht eine Person, die sich sehr gut in etwas auskennt.",AUG-2142,AUG,It's augmentation time!,dataaugmenter,"0:=Eine 1:=Person 2:=braucht 3:=eine 4:=Person, 5:=die 6:=sich 7:=sehr 8:=gut 9:=in 10:=etwas 11:=auskennt.","[[1, 2, 4], [5, 6, 7, 8, 11], [9, 10]]",3
2143,koryphae,"Es war ein wichtiges Thema für ""Experte"".",AUG-2143,AUG,It's augmentation time!,dataaugmenter,"0:=Es 1:=war 2:=ein 3:=wichtiges 4:=Thema 5:=für 6:=""Experte"".","[[0, 1, 2, 3, 4, 5, 6]]",1
2144,kosewort,Beim Namen gehören Buchstaben zu einem Namen zusammen.,AUG-2144,AUG,It's augmentation time!,dataaugmenter,0:=Beim 1:=Namen 2:=gehören 3:=Buchstaben 4:=zu 5:=einem 6:=Namen 7:=zusammen.,"[[0, 1, 2, 3, 4, 5, 6, 7]]",1
2145,kosewort,De: \newline lein  \newline Maria = Marialein,AUG-2145,AUG,It's augmentation time!,dataaugmenter,0:=De: 1:=\newline 2:=lein 3:= 4:=\newline 5:=Maria 6:== 7:=Marialein,[],0
2146,kosewort,Ein Name bezeichnet ein Kurz-wort für einen Namen.,AUG-2146,AUG,It's augmentation time!,dataaugmenter,0:=Ein 1:=Name 2:=bezeichnet 3:=ein 4:=Kurz-wort 5:=für 6:=einen 7:=Namen.,"[[1, 2, 4], [5, 7]]",2
2147,kosmopolitismus,Kosmo-politis-mus ist eine Abkürzung.,AUG-2147,AUG,It's augmentation time!,dataaugmenter,0:=Kosmo-politis-mus 1:=ist 2:=eine 3:=Abkürzung.,"[[0, 1, 2, 3]]",1
2148,kosmopolitismus,"Das ist, \newline wie man die Stadt sieht.",AUG-2148,AUG,It's augmentation time!,dataaugmenter,"0:=Das 1:=ist, 2:=\newline 3:=wie 4:=man 5:=die 6:=Stadt 7:=sieht.","[[0, 1, 2, 3, 4, 5, 6, 7]]",1
2149,kosmopolitismus,Oder wo man die Kinder gerne sieht.,AUG-2149,AUG,It's augmentation time!,dataaugmenter,0:=Oder 1:=wo 2:=man 3:=die 4:=Kinder 5:=gerne 6:=sieht.,"[[0, 1, 2, 3, 4, 5, 6]]",1
2150,kosmopolitismus,Oder wie die Zukunft aussehen soll.,AUG-2150,AUG,It's augmentation time!,dataaugmenter,0:=Oder 1:=wie 2:=die 3:=Zukunft 4:=aussehen 5:=soll.,"[[0, 1, 2, 3, 4, 5]]",1
2151,kosmopolitismus,Wer an Gott hängt ist Kosmo-politisch .,AUG-2151,AUG,It's augmentation time!,dataaugmenter,0:=Wer 1:=an 2:=Gott 3:=hängt 4:=ist 5:=Kosmo-politisch 6:=.,"[[0, 1, 2, 3], [4, 5]]",2
2152,kosmopolitismus,Eine Person sei ein Kosmo-politin.,AUG-2152,AUG,It's augmentation time!,dataaugmenter,0:=Eine 1:=Person 2:=sei 3:=ein 4:=Kosmo-politin.,"[[0, 1, 2, 3, 4]]",1
2153,kosmopolitismus,Oder eine Frage.,AUG-2153,AUG,It's augmentation time!,dataaugmenter,0:=Oder 1:=eine 2:=Frage.,[],0
2154,kosmopolitismus,Ein Mensch wird ein Kosmo-polit.,AUG-2154,AUG,It's augmentation time!,dataaugmenter,0:=Ein 1:=Mensch 2:=wird 3:=ein 4:=Kosmo-polit.,"[[0, 1, 2, 3, 4]]",1
2155,kosmopolitismus,Oder ein bisschen.,AUG-2155,AUG,It's augmentation time!,dataaugmenter,0:=Oder 1:=ein 2:=bisschen.,[],0
2156,kosmopolitismus,Wenn sich mehrere Welten als Welt-bürger so bilden sie eine Welt-bürger-bewegung.,AUG-2156,AUG,It's augmentation time!,dataaugmenter,0:=Wenn 1:=sich 2:=mehrere 3:=Welten 4:=als 5:=Welt-bürger 6:=so 7:=bilden 8:=sie 9:=eine 10:=Welt-bürger-bewegung.,"[[0, 1, 2, 3, 6], [4, 5, 6], [7, 8, 10]]",3
2157,kosmopolitismus,Das Motto von Kosmo-politis-mus ist Nationalis-mus.,AUG-2157,AUG,It's augmentation time!,dataaugmenter,0:=Das 1:=Motto 2:=von 3:=Kosmo-politis-mus 4:=ist 5:=Nationalis-mus.,"[[0, 1, 2, 3, 4, 5]]",1
2158,kosmopolitismus,Heimat  heißt wenn man die weite Welt als Heimat hat.,AUG-2158,AUG,It's augmentation time!,dataaugmenter,0:=Heimat 1:= 2:=heißt 3:=wenn 4:=man 5:=die 6:=weite 7:=Welt 8:=als 9:=Heimat 10:=hat.,"[[0, 2], [3, 4, 6, 7, 8, 9, 10]]",2
2159,kosmopolitismus,In jedem Land von der Welt wohnen mehr Menschen.,AUG-2159,AUG,It's augmentation time!,dataaugmenter,0:=In 1:=jedem 2:=Land 3:=von 4:=der 5:=Welt 6:=wohnen 7:=mehr 8:=Menschen.,"[[0, 1, 2, 3, 4, 5, 6, 7, 8]]",1
2160,kosmopolitismus,Und man fühlte sich gut zu Gast.,AUG-2160,AUG,It's augmentation time!,dataaugmenter,0:=Und 1:=man 2:=fühlte 3:=sich 4:=gut 5:=zu 6:=Gast.,"[[0, 1, 2, 3, 4, 5, 6]]",1
2161,kraftknoten,Ein Gerät braucht ein Hilfsmittel.,AUG-2161,AUG,It's augmentation time!,dataaugmenter,0:=Ein 1:=Gerät 2:=braucht 3:=ein 4:=Hilfsmittel.,"[[0, 1, 2, 3, 4]]",1
2162,kraftknoten,"Das bedeutet, die Versicherung muss den Kraftknoten bezahlen.",AUG-2162,AUG,It's augmentation time!,dataaugmenter,"0:=Das 1:=bedeutet, 2:=die 3:=Versicherung 4:=muss 5:=den 6:=Kraftknoten 7:=bezahlen.","[[0, 1, 2, 3, 4, 5, 6, 7]]",1
2163,kraftknoten,An manchen Stellen hängen Kraftknoten.,AUG-2163,AUG,It's augmentation time!,dataaugmenter,0:=An 1:=manchen 2:=Stellen 3:=hängen 4:=Kraftknoten.,"[[0, 1, 2, 3, 4]]",1
2164,kraftknoten,Mit einem Trick könnte man einen Rollstuhl im Auto befestigen.,AUG-2164,AUG,It's augmentation time!,dataaugmenter,0:=Mit 1:=einem 2:=Trick 3:=könnte 4:=man 5:=einen 6:=Rollstuhl 7:=im 8:=Auto 9:=befestigen.,"[[6, 9], [7, 8]]",2
2165,krafttraining,Sport lernt man zum Beispiel beim Body-building.,AUG-2165,AUG,It's augmentation time!,dataaugmenter,0:=Sport 1:=lernt 2:=man 3:=zum 4:=Beispiel 5:=beim 6:=Body-building.,"[[0, 1, 2, 3, 4, 5, 6]]",1
2166,krafttraining,Oder beim Fußball.,AUG-2166,AUG,It's augmentation time!,dataaugmenter,0:=Oder 1:=beim 2:=Fußball.,[],0
2167,krafttraining,Man muss Sport mit Geräten machen.,AUG-2167,AUG,It's augmentation time!,dataaugmenter,0:=Man 1:=muss 2:=Sport 3:=mit 4:=Geräten 5:=machen.,"[[0, 1, 2, 3, 4, 5]]",1
2168,krafttraining,Zum Glück mit Hanteln.,AUG-2168,AUG,It's augmentation time!,dataaugmenter,0:=Zum 1:=Glück 2:=mit 3:=Hanteln.,[],0
2169,krafttraining,Oder man muss sein neues Smartphone benutzen.,AUG-2169,AUG,It's augmentation time!,dataaugmenter,0:=Oder 1:=man 2:=muss 3:=sein 4:=neues 5:=Smartphone 6:=benutzen.,"[[0, 1, 2, 3, 4, 5, 6]]",1
2170,krafttraining,Bei den Frauen habe man Wieder-holungen.,AUG-2170,AUG,It's augmentation time!,dataaugmenter,0:=Bei 1:=den 2:=Frauen 3:=habe 4:=man 5:=Wieder-holungen.,"[[0, 1, 2, 3, 4, 5]]",1
2171,krafttraining,Man habe die größte Erfahrung hinter-einander.,AUG-2171,AUG,It's augmentation time!,dataaugmenter,0:=Man 1:=habe 2:=die 3:=größte 4:=Erfahrung 5:=hinter-einander.,"[[0, 1, 2, 3, 4, 5]]",1
2172,krafttraining,Ohne Pause da-zwischen.,AUG-2172,AUG,It's augmentation time!,dataaugmenter,0:=Ohne 1:=Pause 2:=da-zwischen.,[],0
2173,krafttraining,Man hört bei den Spielen Sätze.,AUG-2173,AUG,It's augmentation time!,dataaugmenter,0:=Man 1:=hört 2:=bei 3:=den 4:=Spielen 5:=Sätze.,"[[0, 1, 2, 3, 4, 5]]",1
2174,krafttraining,Das bedeutet Pausen und eine Pause.,AUG-2174,AUG,It's augmentation time!,dataaugmenter,0:=Das 1:=bedeutet 2:=Pausen 3:=und 4:=eine 5:=Pause.,"[[2], [5]]",2
2175,krafttraining,Zum Schluss 2 Sätze.,AUG-2175,AUG,It's augmentation time!,dataaugmenter,0:=Zum 1:=Schluss 2:=2 3:=Sätze.,[],0
2176,krafttraining,10 mal die gleiche Zahl.,AUG-2176,AUG,It's augmentation time!,dataaugmenter,0:=10 1:=mal 2:=die 3:=gleiche 4:=Zahl.,[],0
2177,krafttraining,Dann eine Überraschung.,AUG-2177,AUG,It's augmentation time!,dataaugmenter,0:=Dann 1:=eine 2:=Überraschung.,[],0
2178,krafttraining,Dann wieder 10 mal die gleiche Nummer.,AUG-2178,AUG,It's augmentation time!,dataaugmenter,0:=Dann 1:=wieder 2:=10 3:=mal 4:=die 5:=gleiche 6:=Nummer.,[],0
2179,krafttraining,Und dann eine Überraschung.,AUG-2179,AUG,It's augmentation time!,dataaugmenter,0:=Und 1:=dann 2:=eine 3:=Überraschung.,[],0
2180,krafttraining,Beim Laufen dreht man die Bewegungen schneller.,AUG-2180,AUG,It's augmentation time!,dataaugmenter,0:=Beim 1:=Laufen 2:=dreht 3:=man 4:=die 5:=Bewegungen 6:=schneller.,"[[0, 1, 2, 3, 4, 5, 6]]",1
2181,krafttraining,Damit man die Dinge besser erkennt.,AUG-2181,AUG,It's augmentation time!,dataaugmenter,0:=Damit 1:=man 2:=die 3:=Dinge 4:=besser 5:=erkennt.,"[[0, 1, 2, 3, 4, 5]]",1
2182,krafttraining,falsche und falsche Antworten sollten Sport-verletzungen geben.,AUG-2182,AUG,It's augmentation time!,dataaugmenter,0:=falsche 1:=und 2:=falsche 3:=Antworten 4:=sollten 5:=Sport-verletzungen 6:=geben.,"[[0], [2]]",2
2183,krafttraining,Vor dem Training zieht man die Muskeln auf.,AUG-2183,AUG,It's augmentation time!,dataaugmenter,0:=Vor 1:=dem 2:=Training 3:=zieht 4:=man 5:=die 6:=Muskeln 7:=auf.,"[[0, 2], [3, 4, 6, 7]]",2
2184,krafttraining,Damit man sich weniger verletzt.,AUG-2184,AUG,It's augmentation time!,dataaugmenter,0:=Damit 1:=man 2:=sich 3:=weniger 4:=verletzt.,"[[0, 1, 2, 3, 4]]",1
2185,krafttraining,Beim Laufen hört man Bewegungen mit dem Körper.,AUG-2185,AUG,It's augmentation time!,dataaugmenter,0:=Beim 1:=Laufen 2:=hört 3:=man 4:=Bewegungen 5:=mit 6:=dem 7:=Körper.,"[[4], [5, 7]]",2
2186,krafttraining,Man kann damit stärker werden.,AUG-2186,AUG,It's augmentation time!,dataaugmenter,0:=Man 1:=kann 2:=damit 3:=stärker 4:=werden.,"[[0, 1, 2, 3, 4]]",1
2187,krafttraining,Und man muss mehr Geld bekommen.,AUG-2187,AUG,It's augmentation time!,dataaugmenter,0:=Und 1:=man 2:=muss 3:=mehr 4:=Geld 5:=bekommen.,"[[0, 1, 2, 3, 4, 5]]",1
2188,krafttraining,Eine neue Technik ist Knie-beugen.,AUG-2188,AUG,It's augmentation time!,dataaugmenter,0:=Eine 1:=neue 2:=Technik 3:=ist 4:=Knie-beugen.,"[[0, 1, 2, 3, 4]]",1
2189,krankenkasse,Bei einer Mitgliedschaft muss man Mitglied werden.,AUG-2189,AUG,It's augmentation time!,dataaugmenter,0:=Bei 1:=einer 2:=Mitgliedschaft 3:=muss 4:=man 5:=Mitglied 6:=werden.,"[[0, 1, 2, 3, 4, 5, 6]]",1
2190,krankenkasse,Die Banken müssten Geld zahlen.,AUG-2190,AUG,It's augmentation time!,dataaugmenter,0:=Die 1:=Banken 2:=müssten 3:=Geld 4:=zahlen.,"[[0, 1, 2, 3, 4]]",1
2191,krankenkasse,"Wer wenig Einkommen erzielt, muss weniger Mitglieds-beitrag zahlen.",AUG-2191,AUG,It's augmentation time!,dataaugmenter,"0:=Wer 1:=wenig 2:=Einkommen 3:=erzielt, 4:=muss 5:=weniger 6:=Mitglieds-beitrag 7:=zahlen.","[[0, 1, 2, 3], [4, 5, 6, 7]]",2
2192,krankenkasse,"Wer mehr Mitglieder bekommt, muss mehr Mitglieds-beitrag zahlen.",AUG-2192,AUG,It's augmentation time!,dataaugmenter,"0:=Wer 1:=mehr 2:=Mitglieder 3:=bekommt, 4:=muss 5:=mehr 6:=Mitglieds-beitrag 7:=zahlen.","[[0, 1, 2, 3], [4, 5, 6, 7]]",2
2193,krankenkasse,Es ist ein Problem.,AUG-2193,AUG,It's augmentation time!,dataaugmenter,0:=Es 1:=ist 2:=ein 3:=Problem.,"[[0, 1, 2, 3]]",1
2194,krankenkasse,"Im Vertrag heißt,  \newline was die Kranken-versicherung alles zahlen muss.",AUG-2194,AUG,It's augmentation time!,dataaugmenter,"0:=Im 1:=Vertrag 2:=heißt, 3:= 4:=\newline 5:=was 6:=die 7:=Kranken-versicherung 8:=alles 9:=zahlen 10:=muss.","[[0, 1, 2], [5, 7, 8, 9, 10]]",2
2195,krankenkasse,Die Kasse prüft die Rechnungen der Mitglieder.,AUG-2195,AUG,It's augmentation time!,dataaugmenter,0:=Die 1:=Kasse 2:=prüft 3:=die 4:=Rechnungen 5:=der 6:=Mitglieder.,"[[0, 1, 2, 3, 4, 5, 6]]",1
2196,krankenkasse,Die Krankenkasse ruft zum Beispiel für: • den Arzt,AUG-2196,AUG,It's augmentation time!,dataaugmenter,0:=Die 1:=Krankenkasse 2:=ruft 3:=zum 4:=Beispiel 5:=für: 6:=• 7:=den 8:=Arzt,"[[0, 1, 2, 3, 4, 5, 6, 7, 8]]",1
2197,krankenkasse,Die Krankenkasse ist zum Beispiel für: • den Zahn-arzt,AUG-2197,AUG,It's augmentation time!,dataaugmenter,0:=Die 1:=Krankenkasse 2:=ist 3:=zum 4:=Beispiel 5:=für: 6:=• 7:=den 8:=Zahn-arzt,"[[0, 1, 2, 3, 4, 5, 6, 7, 8]]",1
2198,krankenkasse,Die Krankenkasse sorgt zum Beispiel für: • für das Kranken-haus,AUG-2198,AUG,It's augmentation time!,dataaugmenter,0:=Die 1:=Krankenkasse 2:=sorgt 3:=zum 4:=Beispiel 5:=für: 6:=• 7:=für 8:=das 9:=Kranken-haus,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]",1
2199,krankenkasse,Die Krankenkasse bezahlt zum Beispiel für: • Medikamente,AUG-2199,AUG,It's augmentation time!,dataaugmenter,0:=Die 1:=Krankenkasse 2:=bezahlt 3:=zum 4:=Beispiel 5:=für: 6:=• 7:=Medikamente,"[[0, 1, 2, 3, 4, 5, 6, 7]]",1
2200,krankenkasse,Die Krankenkasse bezahlt zum Beispiel für: • die Therapie,AUG-2200,AUG,It's augmentation time!,dataaugmenter,0:=Die 1:=Krankenkasse 2:=bezahlt 3:=zum 4:=Beispiel 5:=für: 6:=• 7:=die 8:=Therapie,"[[0, 1, 2, 3, 4, 5, 6, 7, 8]]",1
2201,krankenkasse,Die Krankenkasse bezahlt zum Beispiel für: • die Reha,AUG-2201,AUG,It's augmentation time!,dataaugmenter,0:=Die 1:=Krankenkasse 2:=bezahlt 3:=zum 4:=Beispiel 5:=für: 6:=• 7:=die 8:=Reha,"[[0, 1, 2, 3, 4, 5, 6, 7, 8]]",1
2202,krankenkasse,Die Krankenkasse braucht zum Beispiel für: • eine Brille,AUG-2202,AUG,It's augmentation time!,dataaugmenter,0:=Die 1:=Krankenkasse 2:=braucht 3:=zum 4:=Beispiel 5:=für: 6:=• 7:=eine 8:=Brille,"[[0, 1, 2, 3, 4, 5, 6, 7, 8]]",1
2203,krankenkasse,Jetzt wollen die Leute Geld dazu geben.,AUG-2203,AUG,It's augmentation time!,dataaugmenter,0:=Jetzt 1:=wollen 2:=die 3:=Leute 4:=Geld 5:=dazu 6:=geben.,"[[0, 1, 2, 3, 4, 5, 6]]",1
2204,krankenkasse,In Amerika bekommen die Leute zu dem Geld Eigen-anteil.,AUG-2204,AUG,It's augmentation time!,dataaugmenter,0:=In 1:=Amerika 2:=bekommen 3:=die 4:=Leute 5:=zu 6:=dem 7:=Geld 8:=Eigen-anteil.,"[[0, 1], [2, 4, 5, 7, 8]]",2
2205,krankenkasse,In der Regel machen die Leute zu dem Geld Franchise.,AUG-2205,AUG,It's augmentation time!,dataaugmenter,0:=In 1:=der 2:=Regel 3:=machen 4:=die 5:=Leute 6:=zu 7:=dem 8:=Geld 9:=Franchise.,"[[0, 2], [3, 5, 6, 8, 9]]",2
2206,krankenkasse,Die Versicherten erhalten eine Kranken-versicherungs-karte.,AUG-2206,AUG,It's augmentation time!,dataaugmenter,0:=Die 1:=Versicherten 2:=erhalten 3:=eine 4:=Kranken-versicherungs-karte.,"[[0, 1, 2, 3, 4]]",1
2207,krankenkasse,In Österreich gab es die sogenannte Gesundheits-karte.,AUG-2207,AUG,It's augmentation time!,dataaugmenter,0:=In 1:=Österreich 2:=gab 3:=es 4:=die 5:=sogenannte 6:=Gesundheits-karte.,"[[0, 1], [2, 3, 5, 6]]",2
2208,krankenkasse,Die Elektronische Card gab es seit dem Jahr 2004. \newline  \newline In Österreich gibt es die e-Card.,AUG-2208,AUG,It's augmentation time!,dataaugmenter,0:=Die 1:=Elektronische 2:=Card 3:=gab 4:=es 5:=seit 6:=dem 7:=Jahr 8:=2004. 9:=\newline 10:= 11:=\newline 12:=In 13:=Österreich 14:=gibt 15:=es 16:=die 17:=e-Card.,[],0
2209,krankenkasse,In Berlin gab es 2 Kranken-kassen: \newline Es gibt die GKV. \newline Und es gibt die PKV.,AUG-2209,AUG,It's augmentation time!,dataaugmenter,0:=In 1:=Berlin 2:=gab 3:=es 4:=2 5:=Kranken-kassen: 6:=\newline 7:=Es 8:=gibt 9:=die 10:=GKV. 11:=\newline 12:=Und 13:=es 14:=gibt 15:=die 16:=PKV.,[],0
2210,krankenkasse,Eine Firma macht eine Firma.,AUG-2210,AUG,It's augmentation time!,dataaugmenter,0:=Eine 1:=Firma 2:=macht 3:=eine 4:=Firma.,"[[0, 1, 2, 3, 4]]",1
2211,krankenkasse,Genauer: eine Frage.,AUG-2211,AUG,It's augmentation time!,dataaugmenter,0:=Genauer: 1:=eine 2:=Frage.,[],0
2212,krankenkasse,Die Arbeit gefällt Leuten.,AUG-2212,AUG,It's augmentation time!,dataaugmenter,0:=Die 1:=Arbeit 2:=gefällt 3:=Leuten.,"[[0, 1, 2, 3]]",1
2213,krankenkasse,Die Patienten können Mitglied bei der Kranken-kasse sein.,AUG-2213,AUG,It's augmentation time!,dataaugmenter,0:=Die 1:=Patienten 2:=können 3:=Mitglied 4:=bei 5:=der 6:=Kranken-kasse 7:=sein.,"[[1, 2, 3, 7], [4, 6]]",2
2214,krankenkasse,Dafür schickt die Firma manche Rechnungen.,AUG-2214,AUG,It's augmentation time!,dataaugmenter,0:=Dafür 1:=schickt 2:=die 3:=Firma 4:=manche 5:=Rechnungen.,"[[0, 1, 2, 3, 4, 5]]",1
2215,krankenkasse,Zum Beweis die Rechnung vom Arzt.,AUG-2215,AUG,It's augmentation time!,dataaugmenter,0:=Zum 1:=Beweis 2:=die 3:=Rechnung 4:=vom 5:=Arzt.,[],0
2216,krankenkasse,Es wäre ein Schock wenn man hier ist.,AUG-2216,AUG,It's augmentation time!,dataaugmenter,0:=Es 1:=wäre 2:=ein 3:=Schock 4:=wenn 5:=man 6:=hier 7:=ist.,"[[0, 1, 3], [4, 5, 6, 7]]",2
2217,krankenkasse,Oder wenn man einen Freund braucht.,AUG-2217,AUG,It's augmentation time!,dataaugmenter,0:=Oder 1:=wenn 2:=man 3:=einen 4:=Freund 5:=braucht.,"[[0, 1, 2, 3, 4, 5]]",1
2218,krankenversicherungskarte,Das bekannteste Beispiel für Kranken-versicherungs-karte lautet: KVK. \newline Die KVK gibt es seit dem Jahr 1995. \newline Seit dem Jahr 2012 wird die KVK langsam abgeschafft.,AUG-2218,AUG,It's augmentation time!,dataaugmenter,0:=Das 1:=bekannteste 2:=Beispiel 3:=für 4:=Kranken-versicherungs-karte 5:=lautet: 6:=KVK. 7:=\newline 8:=Die 9:=KVK 10:=gibt 11:=es 12:=seit 13:=dem 14:=Jahr 15:=1995. 16:=\newline 17:=Seit 18:=dem 19:=Jahr 20:=2012 21:=wird 22:=die 23:=KVK 24:=langsam 25:=abgeschafft.,[],0
2219,krankenversicherungskarte,Auf der Website wurden folgende Daten gespeichert.,AUG-2219,AUG,It's augmentation time!,dataaugmenter,0:=Auf 1:=der 2:=Website 3:=wurden 4:=folgende 5:=Daten 6:=gespeichert.,"[[0, 1, 2, 3, 4, 5, 6]]",1
2220,krankenversicherungskarte,Zum Sterbe: • Von welcher Kranken-kasse die Karte ist,AUG-2220,AUG,It's augmentation time!,dataaugmenter,0:=Zum 1:=Sterbe: 2:=• 3:=Von 4:=welcher 5:=Kranken-kasse 6:=die 7:=Karte 8:=ist,"[[0, 1, 2, 3, 4, 5, 6, 7, 8]]",1
2221,krankenversicherungskarte,Zum Glück: • Vorname,AUG-2221,AUG,It's augmentation time!,dataaugmenter,0:=Zum 1:=Glück: 2:=• 3:=Vorname,[],0
2222,krankenversicherungskarte,Zum Glück: • Familienname,AUG-2222,AUG,It's augmentation time!,dataaugmenter,0:=Zum 1:=Glück: 2:=• 3:=Familienname,[],0
2223,krankenversicherungskarte,Zum Glück: • Geburtsdatum,AUG-2223,AUG,It's augmentation time!,dataaugmenter,0:=Zum 1:=Glück: 2:=• 3:=Geburtsdatum,[],0
2224,krankenversicherungskarte,Zum Glück: • Adresse,AUG-2224,AUG,It's augmentation time!,dataaugmenter,0:=Zum 1:=Glück: 2:=• 3:=Adresse,[],0
2225,krankenversicherungskarte,Mit der Bahn muss man zum Arzt gehen.,AUG-2225,AUG,It's augmentation time!,dataaugmenter,0:=Mit 1:=der 2:=Bahn 3:=muss 4:=man 5:=zum 6:=Arzt 7:=gehen.,"[[0, 1, 2, 3, 4, 5, 6, 7]]",1
2226,krankenversicherungskarte,Der Nutzer muss die Daten auf der Karte lesen.,AUG-2226,AUG,It's augmentation time!,dataaugmenter,0:=Der 1:=Nutzer 2:=muss 3:=die 4:=Daten 5:=auf 6:=der 7:=Karte 8:=lesen.,"[[1, 2, 8], [5, 7]]",2
2227,krankenversicherungskarte,Der Patient muss nun seine Rechnung an die Kranken-kasse schicken.,AUG-2227,AUG,It's augmentation time!,dataaugmenter,0:=Der 1:=Patient 2:=muss 3:=nun 4:=seine 5:=Rechnung 6:=an 7:=die 8:=Kranken-kasse 9:=schicken.,"[[1, 2, 3, 4, 5, 9], [6, 8]]",2
2228,krankenversicherungskarte,Die Todesstrafe sollte abgeschafft werden.,AUG-2228,AUG,It's augmentation time!,dataaugmenter,0:=Die 1:=Todesstrafe 2:=sollte 3:=abgeschafft 4:=werden.,"[[0, 1, 2, 3, 4]]",1
